video_id,autor,fecha,likes,texto,titulo_video,canal,fecha_video,año_video,tema
B7rZQku2gAY,@miguelinsruizruiz5384,2019-04-25 21:15:39+00:00,4941,"""Yo creo que lo hacen para sacarte los 85€ del examen"" ella conoce bien España, sin duda.",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@macmillanspattv6974,2019-04-14 21:45:48+00:00,1695,"Más español que pagar 85€ por un examen no hay jajaja  además lo dijo muy bien la chica "" más que nada para sacar pasta""",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@jennifferverameza9461,2019-04-23 07:25:52+00:00,933,"85 euros por 25 preguntas y media hora de examen... Vale sí, es un robo!",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@diegofernandez9453,2019-04-29 21:20:59+00:00,416,"0:55
Solo con esa afirmación le daba ya la nacionalidad a ella y toda su familia.
Sabe más de España que cualquier catedrático de sociología",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@cccc1996,2019-04-22 01:13:48+00:00,1260,Saber si montserrat caballé es cantante o actriz es de vital importancia.... 😂😂 no saben como sacar ya la pasta a la gente,Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@victorgon_,2016-03-07 23:48:16+00:00,1176,Apuesto a q la de guinea ecuatorial sabe mas castellano q muchos de nosotros,Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@eliasseminario324,2016-03-07 22:34:29+00:00,640,"""Jordi ébola"" Jajajajaja que grande!",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@Th0mpsons-p9n,2020-06-15 18:25:16+00:00,318,"""Ojalá que no tengas que volverte""
- Igualmente",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@gvalldeneu,2019-04-27 12:12:12+00:00,255,lo de los 85€ es mas español que la tortilla,Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
B7rZQku2gAY,@elreyjuanky2,2019-05-05 12:31:13+00:00,253,"Eres mas española casi que yo
Bueno solo que me falta el DNI 
JAJAJAJAJAJ Me mato, fan numero uno de esta tia",Una inmigrante: &quot;El examen para conseguir la nacionalidad española es una chorrada&quot;,laSexta,2016-03-07 21:51:24+00:00,2016,inmigracion
