año,mes,ccaa,comunidad,siglas,nombre,votos,diputados
2019,4,7,Castilla-La Mancha,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,11088,0
2019,4,7,Castilla-La Mancha,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,224,0
2019,4,7,Castilla-La Mancha,PDSJE-UDEC,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS - UNID,277,0
2019,4,8,Castilla y León,PUM+J,POR UN MUNDO MÁS JUSTO,2428,0
2019,4,9,Cataluña,PCTC,PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA,2353,0
2019,4,11,Galicia,CxG,COMPROMISO POR GALICIA,2760,0
2019,4,11,Galicia,PCTG,PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA,1648,0
2019,4,11,Galicia,PP,PARTIDO POPULAR,451300,9
2019,4,11,Galicia,RECORTES CE,RECORTES CERO-GRUPO VERDE,2846,0
2019,4,12,Madrid,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1031534,11
2019,4,15,Murcia,PP,PARTIDO POPULAR,180163,2
2019,4,17,Comunidad Valenciana,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,3216,0
2019,4,17,Comunidad Valenciana,RECORTES CE,RECORTES CERO-GRUPO VERDE,3976,0
2019,4,1,Andalucía,EB,ESCAÑOS EN BLANCO,1324,0
2019,4,1,Andalucía,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,62027,0
2019,4,6,Cantabria,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,54361,1
2019,4,6,Cantabria,RECORTES CE,RECORTES CERO-GRUPO VERDE,332,0
2019,4,8,Castilla y León,PP,PARTIDO POPULAR,395866,10
2019,4,8,Castilla y León,RECORTES CE,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERR,2701,0
2019,4,8,Castilla y León,UNIÓN REGIO,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN,490,0
2019,4,9,Cataluña,PUM+J,PER UN MÓN MÉS JUST,417,0
2019,4,12,Madrid,PUM+J,POR UN MUNDO MÁS JUSTO,5221,0
2019,4,16,La Rioja,PP,PARTIDO POPULAR,47947,1
2019,4,17,Comunidad Valenciana,COMPROMÍS 2,COMPROMÍS: BLOC-INICIATIVA-VERDSEQUO,173821,1
2019,4,17,Comunidad Valenciana,ERPV,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ,4236,0
2019,4,18,Ceuta,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13800,1
2019,4,18,Ceuta,RECORTES CE,RECORTES CERO-GRUPO VERDE,157,0
2019,4,1,Andalucía,AxSI,ANDALUCÍA POR SÍ,11407,0
2019,4,1,Andalucía,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,5645,0
2019,4,1,Andalucía,PP,PARTIDO POPULAR,787384,11
2019,4,5,Canarias,PP,PARTIDO POPULAR,164804,3
2019,4,7,Castilla-La Mancha,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,325,0
2019,4,8,Castilla y León,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,11319,0
2019,4,8,Castilla y León,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,453339,12
2019,4,10,Extremadura,PACT,ACTÚA,1488,0
2019,4,10,Extremadura,RECORTES CE,RECORTES CERO-GRUPO VERDE,856,0
2019,4,11,Galicia,PUM+J,POR UN MUNDO MÁS JUSTO,213,0
2019,4,12,Madrid,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,792203,8
2019,4,13,Navarra,GBAI,GEROA BAI,22309,0
2019,4,14,País Vasco,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,40366,0
2019,4,15,Murcia,PODEMOS-IU-,UNIDAS PODEMOS,80053,1
2019,4,3,Asturias,PP-FORO,PARTIDO POPULAR - FORO,112180,1
2019,4,4,Baleares,EL PI,EL PI - PROPOSTA PER LES ILLES BALEARS,11692,0
2019,4,5,Canarias,F8,FEMINISM8,571,0
2019,4,6,Cantabria,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3049,0
2019,4,6,Cantabria,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,286,0
2019,4,8,Castilla y León,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,184,0
2019,4,9,Cataluña,RECORTES CE,RECORTES CERO-GRUPO VERDE,6944,0
2019,4,11,Galicia,C 21,CONVERXENCIA 21,73,0
2019,4,11,Galicia,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,1814,0
2019,4,11,Galicia,PSdeG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALI,528195,10
2019,4,12,Madrid,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,50909,0
2019,4,12,Madrid,PH,PARTIDO HUMANISTA,3456,0
2019,4,12,Madrid,PP,PARTIDO POPULAR,705119,7
2019,4,13,Navarra,NA+,NAVARRA SUMA,107619,2
2019,4,13,Navarra,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3325,0
2019,4,14,País Vasco,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,395884,6
2019,4,15,Murcia,DPL,DEMOCRACIA PLURAL,504,0
2019,4,16,La Rioja,RECORTES CE,RECORTES CERO-GRUPO VERDE,275,0
2019,4,17,Comunidad Valenciana,PP,PARTIDO POPULAR,498680,7
2019,4,1,Andalucía,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1568682,24
2019,4,2,Aragón,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,765,0
2019,4,2,Aragón,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,240540,5
2019,4,3,Asturias,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,6670,0
2019,4,3,Asturias,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,1359,0
2019,4,4,Baleares,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,8864,0
2019,4,5,Canarias,CCa-PNC,COALICION CANARIA-PARTIDO NACIONALISTA CANARIO,137664,2
2019,4,5,Canarias,RECORTES CE,RECORTES CERO-GRUPO VERDE,2651,0
2019,4,6,Cantabria,P-LIB,PARTIDO LIBERTARIO,187,0
2019,4,6,Cantabria,PODEMOS-IU-,UNIDAS PODEMOS,36784,0
2019,4,7,Castilla-La Mancha,RECORTES CE,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERR,2026,0
2019,4,8,Castilla y León,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,287468,8
2019,4,9,Cataluña,FRONT REPUB,POBLE LLIURE - SOM ALTERNATIVA - PIRATES DE CATALU,113807,0
2019,4,9,Cataluña,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,3373,0
2019,4,10,Extremadura,VOX,VOX,70793,1
2019,4,11,Galicia,BNG,BLOQUE NACIONALISTA GALEGO,94433,0
2019,4,12,Madrid,PODEMOS-IU-,UNIDAS PODEMOS,613911,6
2019,4,12,Madrid,RECORTES CE,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERR,7512,0
2019,4,13,Navarra,PUM+J,POR UN MUNDO MÁS JUSTO,1203,0
2019,4,14,País Vasco,EH Bildu,EUSKAL HERRIA BILDU,212882,4
2019,4,15,Murcia,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,190540,3
2019,4,16,La Rioja,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57307,2
2019,4,17,Comunidad Valenciana,UIG-SOM-CUI,SOM VALENCIANS EN MOVIMENT,4473,0
2019,4,18,Ceuta,PUM+J,POR UN MUNDO MÁS JUSTO,87,0
2019,4,2,Aragón,FIA,FEDERACION DE LOS INDEPENDIENTES DE ARAGON,785,0
2019,4,2,Aragón,PP,PARTIDO POPULAR,143242,3
2019,4,4,Baleares,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,90340,1
2019,4,4,Baleares,PP,PARTIDO POPULAR,87352,1
2019,4,7,Castilla-La Mancha,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,384461,9
2019,4,8,Castilla y León,PREPAL,PARTIDO REGIONALISTA DEL PAIS LEONES,2190,0
2019,4,11,Galicia,EB,ESCANOS EN BRANCO,886,0
2019,4,14,País Vasco,PCTE/ELAK,PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/E,1151,0
2019,4,15,Murcia,RECORTES CE,RECORTES CERO-GRUPO VERDE,1406,0
2019,4,18,Ceuta,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,4546,0
2019,4,2,Aragón,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,589,0
2019,4,3,Asturias,PH,PARTIDO HUMANISTA,480,0
2019,4,3,Asturias,PUM+J,POR UN MUNDO MÁS JUSTO,777,0
2019,4,3,Asturias,RECORTES CE,RECORTES CERO-GRUPO VERDE,1133,0
2019,4,4,Baleares,PACT,ACTÚA,796,0
2019,4,6,Cantabria,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,260,0
2019,4,7,Castilla-La Mancha,PUM+J,POR UN MUNDO MÁS JUSTO,1226,0
2019,4,8,Castilla y León,PPSO,PLATAFORMA DEL PUEBLO SORIANO,2663,0
2019,4,10,Extremadura,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,4662,0
2019,4,11,Galicia,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,184045,2
2019,4,11,Galicia,VOX,VOX,87047,0
2019,4,12,Madrid,PACT,ACTÚA,19208,0
2019,4,14,País Vasco,PUM+J,POR UN MUNDO MÁS JUSTO,1611,0
2019,4,17,Comunidad Valenciana,AVANT ADELA,AVANT ADELANTE LOS VERDES,7332,0
2019,4,17,Comunidad Valenciana,VOX,VOX,322870,3
2019,4,19,Melilla,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,6989,0
2019,4,1,Andalucía,PACT,ACTÚA,3567,0
2019,4,1,Andalucía,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,2278,0
2019,4,2,Aragón,EB,ESCAÑOS EN BLANCO,3372,0
2019,4,2,Aragón,PODEMOS-IU-,UNIDAS PODEMOS,102930,1
2019,4,5,Canarias,AHORA CANAR,AHORA CANARIAS: Alternativa Nacionalista Canaria A,3037,0
2019,4,7,Castilla-La Mancha,P-LIB,PARTIDO LIBERTARIO,56,0
2019,4,8,Castilla y León,FE de las J,FALANGE ESPAÑOLA DE LAS JONS,424,0
2019,4,8,Castilla y León,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,1789,0
2019,4,9,Cataluña,JxCAT-JUNTS,JUNTS PER CATALUNYA-JUNTS,500787,7
2019,4,11,Galicia,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,17213,0
2019,4,11,Galicia,PODEMOS-EU-,EN COMÚN-UNIDAS PODEMOS,238061,2
2019,4,14,País Vasco,EB,ESCAÑOS EN BLANCO-AULKI ZURIAK,678,0
2019,4,14,País Vasco,VOX,VOX,28230,0
2019,4,15,Murcia,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,663,0
2019,4,16,La Rioja,VOX,VOX,16255,0
2019,4,18,Ceuta,PP,PARTIDO POPULAR,8147,0
2019,4,19,Melilla,PP,PARTIDO POPULAR,8087,1
2019,4,19,Melilla,VOX,VOX,5807,0
2019,11,1,Andalucía,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,47485,0
2019,11,4,Baleares,PODEMOS-EUIB,UNIDAS PODEMOS-UNIDES PODEM,82225,2
2019,11,5,Canarias,CCa-PNC-NC,COALICIÓN CANARIA-NUEVA CANARIAS,124289,2
2019,11,5,Canarias,PDSJE,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS,713,0
2019,11,8,Castilla y León,PPSO,PLATAFORMA DEL PUEBLO SORIANO,1466,0
2019,11,10,Extremadura,PUM+J,POR UN MUNDO MÁS JUSTO,1220,0
2019,11,11,Galicia,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,64661,0
2019,11,13,Navarra,PODEMOS-IU-BATZARRE,UNIDAS PODEMOS,55498,1
2019,11,15,Murcia,IZQP,IZQUIERDA EN POSITIVO,434,0
2019,11,17,Comunidad Valenciana,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,2247,0
2019,11,19,Melilla,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5087,0
2019,11,1,Andalucía,CAnda,CONVERGENCIA ANDALUZA,520,0
2019,11,3,Asturias,ANDECHA,ANDECHA ASTUR,887,0
2019,11,4,Baleares,PP,PARTIDO POPULAR,103722,2
2019,11,5,Canarias,VOX,VOX,118006,2
2019,11,6,Cantabria,PRC,PARTIDO REGIONALISTA DE CANTABRIA,68830,1
2019,11,7,Castilla-La Mancha,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,629,0
2019,11,8,Castilla y León,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,434287,12
2019,11,8,Castilla y León,UNIÓN REGIO,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN,530,0
2019,11,10,Extremadura,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3676,0
2019,11,10,Extremadura,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,227447,5
2019,11,12,Madrid,PUM+J,POR UN MUNDO MÁS JUSTO,4305,0
2019,11,16,La Rioja,VOX,VOX,18908,0
2019,11,2,Aragón,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,476,0
2019,11,2,Aragón,PP,PARTIDO POPULAR,167233,4
2019,11,2,Aragón,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,1059,0
2019,11,3,Asturias,MÁS PAÍS-EQ,MÁS PAÍS-EQUO,12732,0
2019,11,4,Baleares,VOX,VOX,77520,2
2019,11,5,Canarias,EB,ESCAÑOS EN BLANCO,418,0
2019,11,8,Castilla y León,CONTIGO,CONTIGO SOMOS DEMOCRACIA,229,0
2019,11,8,Castilla y León,PP,PARTIDO POPULAR,438993,13
2019,11,9,Cataluña,Cs,CIUTADANS-PARTIDO DE LA CIUDADANÍA,217935,2
2019,11,11,Galicia,MÁS PAÍS-EQ,MÁS PAÍS-EQUO,22826,0
2019,11,11,Galicia,VOX,VOX,116381,0
2019,11,13,Navarra,NA+,NAVARRA SUMA,99078,2
2019,11,15,Murcia,PUM+J,POR UN MUNDO MÁS JUSTO,431,0
2019,11,15,Murcia,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,881,0
2019,11,19,Melilla,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,19,0
2019,11,1,Andalucía,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,346094,3
2019,11,2,Aragón,M PAÍS-CHA-,MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO,23196,0
2019,11,3,Asturias,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,626,0
2019,11,7,Castilla-La Mancha,VOX,VOX,238196,5
2019,11,9,Cataluña,VOX,VOX,243640,2
2019,11,10,Extremadura,VOX,VOX,99823,2
2019,11,14,País Vasco,PCTE/ELAK,PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/EUSKADIKO LANGILEEN ALDERDI KOMUNISTA,982,0
2019,11,14,País Vasco,VOX,VOX,28979,0
2019,11,16,La Rioja,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,1096,0
2019,11,16,La Rioja,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,307,0
2019,11,17,Comunidad Valenciana,ERPV,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ,5875,0
2019,11,17,Comunidad Valenciana,P-LIB,PARTIDO LIBERTARIO,556,0
2019,11,18,Ceuta,PODEMOS-IU,UNIDAS PODEMOS,1300,0
2019,11,18,Ceuta,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,125,0
2019,11,1,Andalucía,RISA,PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ,249,0
2019,11,1,Andalucía,VOX,VOX,869909,12
2019,11,4,Baleares,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,33451,0
2019,11,4,Baleares,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,947,0
2019,11,7,Castilla-La Mancha,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,542,0
2019,11,7,Castilla-La Mancha,P-LIB,PARTIDO LIBERTARIO,47,0
2019,11,7,Castilla-La Mancha,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,360013,9
2019,11,7,Castilla-La Mancha,RECORTES CERO-GV-PCAS-TC,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA,1637,0
2019,11,9,Cataluña,I.Fem,INICIATIVA FEMINISTA,3005,0
2019,11,9,Cataluña,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,2145,0
2019,11,11,Galicia,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,11475,0
2019,11,14,País Vasco,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,379002,6
2019,11,15,Murcia,PP,PARTIDO POPULAR,189500,3
2019,11,17,Comunidad Valenciana,AVANT ADELANTE LOS VERDES,AVANT ADELANTE LOS VERDES,5416,0
2019,11,17,Comunidad Valenciana,CONTIGO,CONTIGO SOMOS DEMOCRACIA,875,0
2019,11,17,Comunidad Valenciana,FE de las J,FALANGE ESPAÑOLA DE LAS JONS,137,0
2019,11,17,Comunidad Valenciana,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,700159,10
2019,11,1,Andalucía,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,6025,0
2019,11,1,Andalucía,PUM+J,POR UN MUNDO MÁS JUSTO,5256,0
2019,11,2,Aragón,AUNACV,AUNA COMUNITAT VALENCIANA,13,0
2019,11,2,Aragón,FIA,FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN,461,0
2019,11,5,Canarias,PUM+J,POR UN MUNDO MÁS JUSTO,871,0
2019,11,5,Canarias,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,994,0
2019,11,6,Cantabria,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,76028,1
2019,11,8,Castilla y León,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,8085,0
2019,11,8,Castilla y León,XAV,POR ÁVILA,5416,0
2019,11,9,Cataluña,ECP-GUANYEM,EN COMÚ PODEM-GUANYEM EL CANVI,549173,7
2019,11,9,Cataluña,ERC-SOBIRANISTES,ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES,874859,13
2019,11,9,Cataluña,MÁS PAÍS,MÁS PAÍS,41826,0
2019,11,10,Extremadura,PODEMOS-IU,UNIDAS PODEMOS,54072,0
2019,11,12,Madrid,VOX,VOX,653476,7
2019,11,13,Navarra,PCTE/ELAK,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA/ES,381,0
2019,11,14,País Vasco,EH Bildu,EUSKAL HERRIA BILDU,221073,4
2019,11,15,Murcia,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,990,0
2019,11,17,Comunidad Valenciana,UIG-SOM-CUIDES,SOM VALENCIANS EN MOVIMENT,2339,0
2019,11,18,Ceuta,PP,PARTIDO POPULAR,7439,0
2019,11,19,Melilla,PUM+J,POR UN MUNDO MÁS JUSTO,31,0
2019,11,3,Asturias,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,843,0
2019,11,5,Canarias,CONTIGO,CONTIGO SOMOS DEMOCRACIA,594,0
2019,11,6,Cantabria,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,262,0
2019,11,8,Castilla y León,PDSJE,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS,115,0
2019,11,9,Cataluña,PUM+J,PER UN MÓN MÉS JUST,2436,0
2019,11,13,Navarra,VOX,VOX,19440,0
2019,11,14,País Vasco,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,13279,0
2019,11,15,Murcia,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,53201,0
2019,11,16,La Rioja,PODEMOS-IU,UNIDAS PODEMOS,16273,0
2019,11,17,Comunidad Valenciana,PP,PARTIDO POPULAR,584415,8
2019,11,18,Ceuta,VOX,VOX,11752,1
2019,11,19,Melilla,LOS VERDES,LOS VERDES,101,0
2019,11,19,Melilla,VOX,VOX,5692,0
2019,11,1,Andalucía,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1425126,25
2019,11,2,Aragón,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,96,0
2019,11,2,Aragón,PUM+J,POR UN MUNDO MÁS JUSTO,673,0
2019,11,2,Aragón,PYLN,PUYALON,630,0
2019,11,5,Canarias,PH,PARTIDO HUMANISTA,276,0
2019,11,6,Cantabria,PODEMOS-IU,UNIDAS PODEMOS,28376,0
2019,11,7,Castilla-La Mancha,PDSJE,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS,431,0
2019,11,7,Castilla-La Mancha,PODEMOS-IU,UNIDAS PODEMOS,100284,0
2019,11,10,Extremadura,EXTREMADURA UNIDA,EXTREMADURA UNIDA,1347,0
2019,11,11,Galicia,EB,ESCANOS EN BRANCO,692,0
2019,11,15,Murcia,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,177154,3
2019,11,15,Murcia,VOX,VOX,199829,3
2019,11,18,Ceuta,PUM+J,POR UN MUNDO MÁS JUSTO,43,0
2019,11,19,Melilla,CpM,COALICIÓN POR MELILLA,8955,0
2019,11,2,Aragón,VOX,VOX,118936,1
2019,11,3,Asturias,PP-FORO,PARTIDO POPULAR-FORO,129945,2
2019,11,4,Baleares,M PAÍS,MÁS PAÍS,10652,0
2019,11,4,Baleares,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,115567,2
2019,11,5,Canarias,VERDES,LOS VERDES,3186,0
2019,11,6,Cantabria,PUM+J,POR UN MUNDO MÁS JUSTO,187,0
2019,11,8,Castilla y León,centrados,CENTRADOS,234,0
2019,11,8,Castilla y León,FE de las J,FALANGE ESPAÑOLA DE LAS JONS,291,0
2019,11,9,Cataluña,JxCAT-JUNTS,JUNTS PER CATALUNYA-JUNTS,530225,8
2019,11,9,Cataluña,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,44585,0
2019,11,10,Extremadura,PP,PARTIDO POPULAR,154269,3
2019,11,11,Galicia,PP,PARTIDO POPULAR,475198,10
2019,11,12,Madrid,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,957401,10
2019,11,12,Madrid,RECORTES CERO-GV-PCAS-TC,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA,5129,0
2019,11,13,Navarra,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,2250,0
2019,11,14,País Vasco,PP,PARTIDO POPULAR,104746,1
2019,11,15,Murcia,PODEMOS-IU,UNIDAS PODEMOS,63461,1
2019,11,16,La Rioja,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,263,0
2019,11,18,Ceuta,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,1138,0
2019,11,1,Andalucía,IZAR,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA,113,0
2019,11,1,Andalucía,MÁS PAÍS-AN,MÁS PAÍS-ANDALUCÍA,56445,0
2019,11,2,Aragón,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,4565,0
2019,11,2,Aragón,PODEMOS-IU,UNIDAS PODEMOS,75892,1
2019,11,3,Asturias,PODEMOS-IX,UNIDAS PODEMOS-XUNÍES PODEMOS,89301,1
2019,11,5,Canarias,PODEMOS-IU,UNIDAS PODEMOS,139261,2
2019,11,5,Canarias,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,273596,5
2019,11,6,Cantabria,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,247,0
2019,11,6,Cantabria,P-LIB,PARTIDO LIBERTARIO,126,0
2019,11,6,Cantabria,VOX,VOX,48827,1
2019,11,8,Castilla y León,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,1741,0
2019,11,11,Galicia,BNG,BLOQUE NACIONALISTA GALEGO,120456,1
2019,11,11,Galicia,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,1867,0
2019,11,11,Galicia,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,2173,0
2019,11,12,Madrid,PODEMOS-IU,UNIDAS PODEMOS,463629,5
2019,11,14,País Vasco,SOLIDARIA,PARTIDO DE ACCIÓN SOLIDARIA EUROPEA,270,0
2019,11,15,Murcia,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,7005,0
2019,11,17,Comunidad Valenciana,PUM+J,POR UN MUNDO MÁS JUSTO,2327,0
2019,11,1,Andalucía,EB,ESCAÑOS EN BLANCO,1273,0
2019,11,2,Aragón,EB,ESCAÑOS EN BLANCO,2333,0
2019,11,3,Asturias,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,732,0
2019,11,4,Baleares,P-LIB,PARTIDO LIBERTARIO,372,0
2019,11,5,Canarias,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,50997,0
2019,11,5,Canarias,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,11946,0
2019,11,5,Canarias,PP,PARTIDO POPULAR,196809,4
2019,11,6,Cantabria,EB,ESCAÑOS EN BLANCO,259,0
2019,11,11,Galicia,PODEMOS-EU,EN COMÚN-UNIDAS PODEMOS,188231,2
2019,11,14,País Vasco,EB,ESCAÑOS EN BLANCO-AULKI ZURIAK,570,0
2019,11,14,País Vasco,PODEMOS-IU,ELKARREKIN PODEMOS-UNIDAS PODEMOS,182674,3
2019,11,16,La Rioja,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57485,2
2019,11,19,Melilla,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,917,0
2019,11,3,Asturias,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,4412,0
2019,11,3,Asturias,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,186211,3
2019,11,8,Castilla y León,P-LIB,PARTIDO LIBERTARIO,70,0
2019,11,8,Castilla y León,UPL,UNIÓN DEL PUEBLO LEONÉS,10243,0
2019,11,8,Castilla y León,VOX,VOX,230743,6
2019,11,9,Cataluña,IZQP,IZQUIERDA EN POSITIVO,1891,0
2019,11,11,Galicia,C 21,CONVERXENCIA 21,72,0
2019,11,11,Galicia,PCTG,PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA,1258,0
2019,11,12,Madrid,PP,PARTIDO POPULAR,887474,10
2019,11,13,Navarra,EH Bildu,EUSKAL HERRIA BILDU,56548,1
